Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range,Information Technology,Telecommunications,Engineering,Sciences,Finance,Healthcare,Management,Consulting,Logistics,Civil,Others,python,java,scala,hadoop,sql,spark,tensorflow,scikit,linux,pytorch,theano,caffe,Matlab,perl,deep learning,nlp,apache,mapreduce,aws,azure,container,kafka,cassandra,c\++,julia,jupyter,nltk,tableau,power bi,sas,pandas,git,hive,impala,agile,machine learning,bash,natural language,oracle,cloud,flask,golang,optimization,c#,opencv,computer vision,api,jira,unix,docker,keras,qlik,gcp,scrum,airflow,.net,d3.js
MCF-2020-0058586,Permanent,Software EngineerFull stack,GP NETWORK ASIA PTE. LTD.,Posted 09 Mar 2020,2,Professional,Engineering,design and write with the cutting edge go language to improve the availability scalability latency and efficiency of gra s range of services  work with engineering team to explore and create new design / architectures geared towards scale and performance  participate in code and design reviews to maintain our high development standards  engage in service capacity and demand planning software performance analysis tuning and optimization  collaborate with product and experience teams to define and prototype feature specifications  work closely with infrastructure team in building and scaling back-end services as well as performing root cause analysis investigations  design build analyze and fix large-scale systems  learn full stack performance tuning and optimization  debug and modify complex production software    a degree in computer science software engineering information technology or related fields  2+ years of experience with both front end technologies and back end frameworks in software engineering in a distributed systems environment  experience strong computer science fundamentals in algorithms and data structures  familiarity with running large scale web services understanding of systems internals and networking are a plus  strong understanding of system performance and scaling  possess excellent communication sharp analytical abilities with proven design skills able to think critically of the current system in terms of growth and stability  you can be a good coder in any language (c++ c java scala rust haskell ocaml erlang python ruby php node.js c# etc.) but willing to work on golang,5500.0,8000.0,6750.0,High,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MCF-2020-0058580,Permanent,Senior Software Engineer Fullstack,GP NETWORK ASIA PTE. LTD.,Posted 09 Mar 2020,3,Professional,Engineering,design and write with the cutting edge go language to improve the availability scalability latency and efficiency of gra s range of services  work with engineering team to explore and create new design / architectures geared towards scale and performance  participate in code and design reviews to maintain our high development standards  engage in service capacity and demand planning software performance analysis tuning and optimization  collaborate with product and experience teams to define and prototype feature specifications  work closely with infrastructure team in building and scaling back-end services as well as performing root cause analysis investigations  design build analyze and fix large-scale systems  learn full stack performance tuning and optimization  debug and modify complex production software    a degree in computer science software engineering information technology or related fields  2+ years of experience with both front end technologies and back end frameworks in software engineering in a distributed systems environment  experience strong computer science fundamentals in algorithms and data structures  familiarity with running large scale web services understanding of systems internals and networking are a plus  strong understanding of system performance and scaling  possess excellent communication sharp analytical abilities with proven design skills able to think critically of the current system in terms of growth and stability  you can be a good coder in any language (c++ c java scala rust haskell ocaml erlang python ruby php node.js c# etc.) but willing to work on golang,7500.0,10000.0,8750.0,High,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MCF-2020-0058574,Permanent,Software EngineerFull stack,GRABTAXI HOLDINGS PTE. LTD.,Posted 09 Mar 2020,2,Professional,Engineering,design and write with the cutting edge go language to improve the availability scalability latency and efficiency of gra s range of services  work with engineering team to explore and create new design / architectures geared towards scale and performance  participate in code and design reviews to maintain our high development standards  engage in service capacity and demand planning software performance analysis tuning and optimization  collaborate with product and experience teams to define and prototype feature specifications  work closely with infrastructure team in building and scaling back-end services as well as performing root cause analysis investigations  design build analyze and fix large-scale systems  learn full stack performance tuning and optimization  debug and modify complex production software    a degree in computer science software engineering information technology or related fields  2+ years of experience with both front end technologies and back end frameworks in software engineering in a distributed systems environment  experience strong computer science fundamentals in algorithms and data structures  familiarity with running large scale web services understanding of systems internals and networking are a plus  strong understanding of system performance and scaling  possess excellent communication sharp analytical abilities with proven design skills able to think critically of the current system in terms of growth and stability  you can be a good coder in any language (c++ c java scala rust haskell ocaml erlang python ruby php node.js c# etc.) but willing to work on golang,5500.0,8000.0,6750.0,High,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MCF-2020-0058558,Permanent,Senior Software Engineer Fullstack,GRABTAXI HOLDINGS PTE. LTD.,Posted 09 Mar 2020,3,Professional,Engineering,design and write with the cutting edge go language to improve the availability scalability latency and efficiency of gra s range of services  work with engineering team to explore and create new design / architectures geared towards scale and performance  participate in code and design reviews to maintain our high development standards  engage in service capacity and demand planning software performance analysis tuning and optimization  collaborate with product and experience teams to define and prototype feature specifications  work closely with infrastructure team in building and scaling back-end services as well as performing root cause analysis investigations  design build analyze and fix large-scale systems  learn full stack performance tuning and optimization  debug and modify complex production software    a degree in computer science software engineering information technology or related fields  2+ years of experience with both front end technologies and back end frameworks in software engineering in a distributed systems environment  experience strong computer science fundamentals in algorithms and data structures  familiarity with running large scale web services understanding of systems internals and networking are a plus  strong understanding of system performance and scaling  possess excellent communication sharp analytical abilities with proven design skills able to think critically of the current system in terms of growth and stability  you can be a good coder in any language (c++ c java scala rust haskell ocaml erlang python ruby php node.js c# etc.) but willing to work on golang,7500.0,10000.0,8750.0,High,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MCF-2020-0057415,Contract Permanent,Java Software Engineer Banking Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 08 Mar 2020,6,Executive,Banking  Finance,bs/ba degree or equivalent experience advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets knowledge of industry wide technology trends and best practices ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture proficiency in one or more modern programming languages and databases java spring/ hibernate no-sql database technologies (apache cassandra) web frameworks (angular js/react) some rdbms experience exposure  understanding of software skills such as business analysis development maintenance and software improvement demonstrated analytical techniques and ability to implement technically challenge problems to improve the product process or technology and present ideas clearly and concisely strengthen the software delivery process based on the agile principles. this includes: scrum business driven development (bdd) automated testing continuous integration and deployment creative problem solver and solution developer when presented with conflicting requirements business demands and technical risks/issues experience with debugging profiling and performance tuning web applications,7000.0,14000.0,10500.0,High,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MCF-2020-0057414,Contract Permanent,Java Software Engineer Banking Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 08 Mar 2020,6,Executive,Banking  Finance,bs/ba degree or equivalent experience  advanced knowledge of application data and infrastructure architecture disciplines  understanding of architecture and design across all systems  working proficiency in developmental toolsets  knowledge of industry wide technology trends and best practices  ability to work in large collaborative teams to achieve organizational goals and passionate about building an innovative culture  proficiency in one or more modern programming languages and databases  java  spring/ hibernate  no-sql database technologies (apache cassandra)  web frameworks (angular js/react)  some rdbms experience exposure    understanding of software skills such as business analysis development maintenance and software improvement  demonstrated analytical techniques and ability to implement technically challenge problems to improve the product process or technology and present ideas clearly and concisely  strengthen the software delivery process based on the agile principles. this includes: scrum business driven development (bdd) automated testing continuous integration and deployment  creative problem solver and solution developer when presented with conflicting requirements business demands and technical risks/issues  experience with debugging profiling and performance tuning web applications    java  spring/ hibernate  no-sql database technologies (apache cassandra)  web frameworks (angular js/react)  some rdbms experience exposure,6000.0,12000.0,9000.0,High,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MCF-2020-0056894,Permanent,IT Engineer,AITECH ROBOTICS AND AUTOMATION PTE. LTD.,Posted 06 Mar 2020,1,Non-executive,Engineering,design and develop software to have centralized robotic control across many different environments. develop and improve algorithm to control multiple robots coordination with collision avoidance system. develop user interfaces for to monitor and control robots and other supporting devices. develop and support deployment of cloud based system solutions. write test cases and create simulations for the main control architecture. provide system maintenance support. manage projects and supervise the project team.   diploma/degree in computer engineering information and communication technology or information systems. strong computer science fundamental in object-orientated programming (oop) service-oriented architecture (soa) algorithm fundamentals data structure and architecture. 1 to 2 years experience in application development with extensive experience programming in java/python/mqtt. proficient in linux microsoft nt server windows server 2003/2008 web servers and database servers (postgresql mysql oracle) sound knowledge on java based web development using spring boot framework. familiarity with amazon web services (aws) like ec2 s3 load balancing and uato scaling. knowledge on use of iot protocols like mqtt and websocket to support communications. familiarity with rest api and micro services development. knowledge on javascript canvas and data visualization frameworks like d3.js is a plus. knowledge over machine learning lgorithms is a plus. salary will be commensurate with experience,3000.0,4000.0,3500.0,Low,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MCF-2020-0055355,Permanent,Machine Learning Engineer,AXINAN PTE. LTD.,Posted 05 Mar 2020,2,Senior Executive,Engineering,design and build machine learning models and data driven systems for risk control fraud detection recommendation customer segmentation adaptive pricing etc. train data sets to optimise axinans recommendation and fraud detection systems. analyse data for statistical insights. work with backend engineers to architect data storage and processing pipelines. work with product managers to develop new product features based on insights from data.    master or phd in computer science mathematics or fields related to big data preferred. experience in python or r. knowledge in supervised/unsupervised learning classification/clustering algorithmsfeature engineering/optimization computer vision. experience in deep learning reinforcement learning personalized search and recommendation user/seller behaviour modelling marketing algorithms preferred. experience of hadoop spark tensorflow is a plus. experience with visualization software to convert models/insights into simple business sell-in stories would be an advantage (but not mandatory). outstanding analytical and problem-solving skills.,5000.0,10000.0,7500.0,High,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0054982,Permanent,Quantitative Analyst / Data Scientist (Trading / Forex / Investment),WECHAIN FINTECH PTE. LTD.,Posted 05 Mar 2020,2,Executive,Banking  Finance Information Technology Risk Management,feature engineering on financial market data social media data blockchain data and market trends. identify market trend/pattern based on own analysis and provide visualization   masters degree in a relevant discipline (e.g. math statistics optimization computer science etc.). proficiency in python/c++ and working with databases like sql elasticsearch. skilled in machine learning and execllent in supervised or unsupervised learning. experience in trading forex crypto or other financial product etc. ability to meet deadlines and fast paced environment   we promote listen care and improve culture we want our talents grow together with us and continues seeking for improvement. experience the energetic and fast-growing working environment attractive variable bonus quarterly performance incentive great benefit and regular staff event/activity,5000.0,10000.0,7500.0,High,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0055401,Permanent,Data Scientist,ARYAN SOLUTIONS PTE. LTD.,Posted 05 Mar 2020,3,Senior Executive,Information Technology,develop and manage streaming data pipelines at enterprise scale. build expertise on the data. own data quality for various data flows. design build and manage data marts to satisfy our growing data needs. support data marts to provide intuitive analytics for internal customers. design and build new framework and automation tools to enable teams to consume and understand data faster use your expert coding skills across a number of languages like sql python and java to support data scientists. interface with internal customers to understand data needs.   more than 2 years of advanced python or java development is necessary. scala or kotlin experience is a plus. more than 2 years of sql (such as postgresql oracle aws redshift or hive) experience is required. nosql experience is a plus. more than 2 years working with linux os. knowledge of networks and cybersecurity is a plus. experience with modern mapreduce/workflow distributed systems especially apache spark. experience with apache kafka is a plus. experience working with infrastructure-as-code systems like aws cloudformation. devops experience is a plus. experience in custom etl pipeline design implementation and maintenance. experience working with visualization tools like tableau or apache superset. hands-on skills in shallow machine learning ai or information retrieval. experience in gpu-accelerated deep learning frameworks (such as keras tensorflow pytorch) is a plus.,6000.0,7000.0,6500.0,High,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MCF-2020-0055786,Permanent,Deal Desk Analyst,DATAROBOT SINGAPORE PTE. LTD.,Posted 05 Mar 2020,4,Senior Executive,Information Technology,the deal desk analyst will help to accelerate deal cycles to close and maximize revenue by partnering with our sales reps in proposal building pricing quote generation and opportunity management in the effort to structure profitable and compliant transactions.  review proposals / quotes and provide sales with deal structure and pricing guidance to optimize profitability meet strategic corporate goals and accelerate deal closure.  provide proactive support guidance and creative solutions to the sales team in order to help drive new deals as well as for renewal / up-sell opportunities while being aware of relevant customer information provisioning and current invoices.  ensure compliance with company pricing / discount policies and processes.  manage review and completion of rfps/rfis/security-related questionnaires.  in addition you will add strategic value by highlighting process inefficiencies and areas in need of enablement or definition and working with multiple departments on behalf of the sales team to ensure the sales team is being supported to the highest standard possible.  identify potential training opportunities and coordinate with sales enablement to develop & communicate materials to all necessary business functions.  provide additional support to regional sales leaders as needed.    4-6+ years deal desk / sales operations experience preferably within a saas environment.  ability to understand detailed pricing models and strategies.  ability to analyze and recommend the best course of action for complex pricing situations.  approve/reject/escalate proposals based on thorough analysis and business judgement.  ability to work in an ever-changing environments and work within tight deadlines.  high level of accountability proven ability to take ownership and solve problems. dedication to excellent customer service. self-motivated able to work independently as well as contribute to a team.  ability to work well with cross functional teams (sales finance legal/contracts product support) and influence as well as build relationships with these teams.  excellent communication (written and verbal) organizational analytical and independent problem-solving skills as well as strong presentation skills.  expertise in salesforce excel powerpoint required with exposure to g suite a plus.,10000.0,13500.0,11750.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0055529,Permanent,Senior Software Development Engineer,SINGTEL CYBER SECURITY (SINGAPORE) PTE. LTD.,Posted 05 Mar 2020,5,Professional,Engineering Information Technology,analyze data collected for cyber security insights design and develop new data pipelines features and metrics to facilitate cyber analytics design experiments and metrics to support verification and validation manage individual project priorities to meet deadlines and deliverables improve code quality through automated security unit and functional tests deploy maintain and enhance the software components produce technical documentations continuously discover and evaluate new technologies that helps in building better products create impactful demonstrations to showcase cyber analytics and visualisation capabilities participate in knowledge sharing activities   bachelors degree or masters degree in computer science computer engineering or equivalent experience curious and self-motivated team player 5-8 years of experience in agile software development at least 1 year of experience in coding algorithms with data structures for machine learning - strong hands on experience with python strong web development experience with reactjs experience working with rest and api integration comfortable with automated software testing framework be versatile and willing to take on new parts of the stack knowledge in cybersecurity is a plus,7500.0,11000.0,9250.0,High,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MCF-2020-0055387,Permanent,Senior Research Engineer,NETVIRTA SINGAPORE PTE. LTD.,Posted 05 Mar 2020,3,Executive,Information Technology,develop & enhance cutting-edge computer vision & graphics algorithms for 3d reconstruction visualization & analytics understand current state-of-the-art technologies and approaches as well as their limitations collaborate with research scientists to rapidly prototype novel approaches and suggest improvements confidently analyse technical challenges to propose viable engineering solutions refine existing algorithms at the design level to improve real-world robustness explore performance optimization of existing algorithms collaborate with other members of the company to ensure seamless integration of research findings into the companys products   masters or bachelors (2nd upper & above) in computer science or related fields knowledgeable in 3d computer vision & graphics techniques knowledgeable in machine learning knowledgeable in matlab / octave python & c++    motivated self-starter who is quick to adapt and work with minimal supervision active and keen learner who keeps up-to-date with industry trends strong problem solver with excellent communication skills (eg. research reports presentations) tenacity and patience to complete solution from design through implementation good time management and organizational skills ability and desire to work collaboratively in multidisciplinary teams    research experience in computer vision or graphics relevant experience in a team-lead or project management capacity,5000.0,7000.0,6000.0,Med,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
MCF-2020-0055179,Permanent,IT Senior Engineer,AITECH ROBOTICS AND AUTOMATION PTE. LTD.,Posted 05 Mar 2020,3,Senior Executive,Engineering,design and develop software to have centralized robotic control across many different environments. develop and improve algorithm to control multiple robots coordination with collision avoidance system. develop user interfaces for to monitor and control robots and other supporting devices. develop and support deployment of cloud based system solutions. write test cases and create simulations for the main control architecture. provide system maintenance support. manage projects and supervise the project team.   diploma/degree in computer engineering information and communication technology or information systems. strong computer science fundamental in object-orientated programming (oop)service-oriented architecture (soa) algorithm fundamentals data structure and architecture. at least 3 years experience in application development with extensive experience programming in java/python/mqtt. proficient in linux microsoft nt server windows server 2003/2008 web servers and database servers (postgresql mysql oracle) sound knowledge on java based web development using spring boot framework. familiarity with amazon web services (aws) like ec2 s3 load balancing and uato scaling. knowledge on use of iot protocols like mqtt and websocket to support communications. familiarity with rest api and micro services development. knowledge on javascript canvas and data visualization frameworks like d3.js is a plus. knowledge over machine learning lgorithms is a plus. salary will be commensurate with experience,5000.0,7000.0,6000.0,Med,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MCF-2020-0054951,Contract,Data Scientist,COMTEL SOLUTIONS PTE LTD,Posted 05 Mar 2020,4,Professional,Information Technology,strong hands-on experience in python r or octave good knowledge in mathematic modelling statistics probabilities. understanding on machine learning technics neural network linear regression sentiment analysis clustering anomaly detection nlp chatbot topic modelling entity recognition. experience in ui presentation qliksense power bi r shiny ord3.js strong knowledge in sql (oracle mysql mariadb) familiar with linux operation system develop data model that are meaningful and impactful on a critical market data application. interpret data and analyses data with sql r octave python. build up analytic dashboard with qliksense power bi r shinny.,5500.0,8250.0,6875.0,High,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MCF-2020-0053569,Permanent,Data Scientist,SMARTCLEAN TECHNOLOGIES PTE. LTD.,Posted 04 Mar 2020,4,Middle Management,Sciences  Laboratory  R&D,knowledge of fundamental probability and statistics concepts. design online offline and batch algorithms to be deployed on a machine or a cluster of machines. knowledge of various machine learning and signal processing algorithms and having used them to design algorithms. understanding of deep belief and convolutional networks and their advantages/drawbacks. a good grasp on the mathematical concepts of various algorithms pertaining to pattern recognition and probability and statistics theory. experience with apache spark hadoop etc for big data storage retrieval and analytics. experience with databases such as redis cassandra mongodb etc. great communication skills. a drive to learn and master new technologies. knowledge of programming languages such as matlab python/julia go and java is important. a ph.d. in a relevant field is preferred.,4000.0,6000.0,5000.0,Med,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MCF-2020-0053119,Permanent,Data Analytics,MEET ISAAC PTE. LTD.,Posted 04 Mar 2020,2,Executive,Information Technology,query and mine large data sets to discover patterns analyse data using traditional (exploratory) as well as advanced analytics techniques. apply machine learning and statistical techniques to large data sets to find actionable insights and present the results to business users. use advanced business analysis and appropriate analytics tools to support advanced analytics development and presentation of insights through visualization. perform exploratory data analysis generate and test hypotheses to build solutions to solve business problems uncovering trend and relationships. explore the availability of new data source. identify monitor and measure quality processes over time. work within and with cross-functional teams to identify appropriate business solutions to client challenges.   at least 2 years of experience manipulating large data sets and applying advanced analytics techniques. strong mathematical statistical or actuarial background. hands on experience in machine learning predictive analytics and statistical modelling is a must. proficiency in aws sage maker has added advantage preferably familiar with data visualization techniques using one or more packages such as tableau or other visualization.,4500.0,5500.0,5000.0,Med,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0053111,Permanent,Data Analytics,MEET ISAAC PTE. LTD.,Posted 04 Mar 2020,2,Senior Executive,Information Technology,query and mine large data sets to discover patterns analyse data using traditional (exploratory) as well as advanced analytics techniques. apply machine learning and statistical techniques to large data sets to find actionable insights and present the results to business users. use advanced business analysis and appropriate analytics tools to support advanced analytics development and presentation of insights through visualization. perform exploratory data analysis generate and test hypotheses to build solutions to solve business problems uncovering trend and relationships. explore the availability of new data source. identify monitor and measure quality processes over time. work within and with cross-functional teams to identify appropriate business solutions to client challenges.   at least 2 years of experience manipulating large data sets and applying advanced analytics techniques. strong mathematical statistical or actuarial background. hands on experience in machine learning predictive analytics and statistical modelling is a must. proficiency in aws sage maker has added advantage preferably familiar with data visualization techniques using one or more packages such as tableau or other visualization.,3500.0,4500.0,4000.0,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0054352,Contract Permanent,Junior Developer (1-2yrs exp SQL C#) - Up to $4K,NTT DATA SINGAPORE PTE. LTD.,Posted 04 Mar 2020,1,Junior Executive,Information Technology,familiarity with database technologies preferably mariadb mysql nosql able to develop services that constitute front to back applications knowledge in different domains programming languages and client environments experience with robotics automation or strong understanding of big data / machine learning is an advantage create technical documentation for reference and reporting,2800.0,4000.0,3400.0,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0052217,Permanent,Robotics Software Engineer,OTSAW DIGITAL PTE. LTD.,Posted 03 Mar 2020,2,Junior Executive,Engineering,master s degree in cs or robotics related field or bachelors with 2+ years of experience at least one year of experience in one or more of the following areas: slam localization mapping sensor fusion path planning control system strong experience in algorithm implementation in c++ / python experience with relevant open-source libraries e.g. opencv pcl familiarity with sensors such as lidar imu gps radar or cameras strong linux and ros background hands-on experience in robotic system design and implementation strong analytical skills and mathematical foundation   phd in cs or robotics related field good intuitionfor real-world systems works well with interdisciplinary teams hands on experience working with real platforms and intimate understanding of thechallenges of working with complex systems and a quantitative approach to improve system performance extensive experience with system integration and development on physical robots familiarity with git or other version control tools publications in a related field,4000.0,7000.0,5500.0,Med,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0052968,Permanent,Senior Lead System Engineer,NCS PTE. LTD.,Posted 03 Mar 2020,3,Professional,Information Technology,oversee aspects of a project life cycle from pre-sale discovery and solution estimation proposal tender submission tender award through requirements analysis design and implementation phases for projects. gather and document client requirements and translate these into process system designs. understand the clients business goals it plans and architecture and articulate linkage to the proposed solution architecture and application designs. be a trusted advisor to the clients decision makers by establishing cre ility and expertise in microsoft d365. responsible for managing and ensuring project deliverables with respect to quality budget and timelines. manage an effective communication and coordination with all teams to ensure timely completion of activities. provide technical thought leadership and actively participate in the application design implementation and roll-out efforts.   minimum solid 3 - 5 years of proven track record of successful complex microsoft d365 project implementation (crm and erp) implementation including cloud implementation/deployment and upgrades. exposure to powerbi flow big data machine learning is a plus.  must have relevant microsoft certifications. hands-on experience with multi-phase multi-country enterprise-wide implementation with focus on presales/business development as well as engagement in key deliveries capable in solution reviews in key project milestones and provide relevant guidance and expertise. able to support business units to drive key accounts in the region. able to perform the role of enterprise architect or lead architect on key microsoft cloud technology with focus on dynamics 365 suite of solutions and the related technology extensions in azure. ability to position solutions provide sizing and resource/cost estimates to meet customers requirements strong presentation and problem solving skill have the capacity to participate in strategy development and grow new accounts. deep understanding of markets industries business customers and technology experience in forming and leading virtual teams and collaborating across large matrixes organizations experience should involve a mix of business and technology consulting across the lifecycle of it (examples may include assessment and analysis design business case development architecture envisioning planning deployment benefits analysis and management) solid understanding of interoperability issues and the strengths and weaknesses of platforms and products,5000.0,10000.0,7500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0052233,Contract Permanent,Trade Surveillance Analytics Software Engineer (Java),JPMORGAN CHASE BANK N.A.,Posted 03 Mar 2020,6,Executive,Banking  Finance,advanced knowledge of application data and infrastructure architecture disciplines understanding of architecture and design across all systems working proficiency in developmental toolsets ability to collaborate with high-performing teams and individuals throughout the firm to accomplish common goals proficiency in one or more general purpose programming languages core java java ee oracle pl/ sql python   understanding of software skills such as business analysis development maintenance and software improvement support the migration of the existing bau compliance web trade surveillance system developed on flex/java script web ui and sybase sql back-end to the new strategic platform be part of the global surveillance technology ad organization spread across of us and apac to provide end to end design build and delivery follow established software engineering and sdlc best practices to ensure code quality platform performance stability and scalability assist in level 3 production support.   b.s. / m.s. degree in computer science engineering or a related discipline 10+ years of application development experience in developing distributed mission-critical trading or transactional analytics systems based on core java and java ee 5+ years of database programming experience design and build enterprise-scale and high-volume oracle data processing applications using packages procedures triggers pl/sql java stored procedures 3+ years of experience in developing high-quality interactive ui and ux using java webui technologies (ext-js d3.js angular-js) agile development methodology and test driven development. familiarity with automated tools as such maven hudson jenkins gradle ability to work under pressure and take ownership of issues. sense of urgency to solve problems and propose solutions strong analytical and problem-solving skills. able to multi-task proactive and attention to detail   application development experience in delivering complicated enterprise investment banking application for market surveillance or investment banking front-office trading systems or analytics systems in fx commodities equities and equities derivatives domains scala or python experience spotfire and cloud technology experience in kdb big data related echo systems experience in kafka streaming financial products knowledge of futures & options fx commodities equities and equities derivatives as well as trade lifecycles and/or order workflows,7000.0,14000.0,10500.0,High,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
