Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range,Qualification,New_Skills
MCF-2020-0058537,Permanent,Automation Engineer Java - Backend  /  Workflow  /  UI Analyst (60942),GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,Posted 09 Mar 2020,1,Junior Executive,Banking  Finance,Bachelors Degree Engineering Equivalent Must Java Python Must ML techniques implementation around custom deep learning models trained business-specific data SDLC practices including Git development Knowledge Apache Open NLP PDF BOX open source python frameworks Establishing promoting best practices around Python digitization techniques Teamwork Gives evidence strong player collaborates others within across teams encourages members participate contribute acknowledges others contributions Communication Skills - Communicates relevant important clear concise manner shares information/new ideas others,4000.0,8000.0,6000.0,Med,%degree%engineering%business,python%java%deep learning%nlp%apache%git
MCF-2020-0058490,Permanent,Automation Engineer Java - Backend / Workflow / UI Associate (60942),GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,Posted 09 Mar 2020,3,Executive,Banking  Finance,Bachelors Degree Engineering Equivalent Must Java Python Must ML techniques implementation around custom deep learning models trained business-specific data SDLC practices including Git development Knowledge Apache Open NLP PDF BOX open source python frameworks Establishing promoting best practices around Python digitization techniques Teamwork Gives evidence strong player collaborates others within across teams encourages members participate contribute acknowledges others contributions Communication Skills - Communicates relevant important clear concise manner shares information/new ideas others,5000.0,10000.0,7500.0,High,%degree%engineering%business,python%java%deep learning%nlp%apache%git
MCF-2020-0058586,Permanent,Software EngineerFull stack,GP NETWORK ASIA PTE. LTD.,Posted 09 Mar 2020,2,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 2+ front end technologies AND back end frameworks software engineering distributed systems environment Experience Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,5500.0,8000.0,6750.0,High,%degree%computer science%engineering,python%java%scala%c++%golang%optimization%c#%.net
MCF-2020-0058580,Permanent,Senior Software Engineer Fullstack,GP NETWORK ASIA PTE. LTD.,Posted 09 Mar 2020,3,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 2+ front end technologies AND back end frameworks software engineering distributed systems environment Experience Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,7500.0,10000.0,8750.0,High,%degree%computer science%engineering,python%java%scala%c++%golang%optimization%c#%.net
MCF-2020-0058574,Permanent,Software EngineerFull stack,GRABTAXI HOLDINGS PTE. LTD.,Posted 09 Mar 2020,2,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 2+ front end technologies AND back end frameworks software engineering distributed systems environment Experience Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,5500.0,8000.0,6750.0,High,%degree%computer science%engineering,python%java%scala%c++%golang%optimization%c#%.net
MCF-2020-0058558,Permanent,Senior Software Engineer Fullstack,GRABTAXI HOLDINGS PTE. LTD.,Posted 09 Mar 2020,3,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 2+ front end technologies AND back end frameworks software engineering distributed systems environment Experience Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,7500.0,10000.0,8750.0,High,%degree%computer science%engineering,python%java%scala%c++%golang%optimization%c#%.net
MCF-2020-0057415,Contract Permanent,Java Software Engineer Banking Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 08 Mar 2020,6,Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology trends best practices Ability large collaborative teams achieve organizational goals passionate building innovative culture Proficiency one modern programming languages databases Java Spring/ Hibernate No-SQL database technologies (Apache Cassandra) Web Frameworks (Angular JS/REACT) Some RDBMS exposure Understanding software business analysis development maintenance software improvement Demonstrated analytical techniques implement technically challenge problems improve product process technology present ideas clearly concisely Strengthen software delivery process based Agile principles. This includes: Scrum Business Driven Development (BDD) Automated Testing Continuous Integration Deployment Creative problem solver solution developer presented conflicting requirements business demands technical risks/issues Experience debugging profiling performance tuning web applications,7000.0,14000.0,10500.0,High,%degree%business,%java%sql%apache%cassandra%agile%scrum
MCF-2020-0057414,Contract Permanent,Java Software Engineer Banking Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 08 Mar 2020,6,Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology trends best practices Ability large collaborative teams achieve organizational goals passionate building innovative culture Proficiency one modern programming languages databases Java Spring/ Hibernate No-SQL database technologies (Apache Cassandra) Web Frameworks (Angular JS/REACT) Some RDBMS exposure Understanding software business analysis development maintenance software improvement Demonstrated analytical techniques implement technically challenge problems improve product process technology present ideas clearly concisely Strengthen software delivery process based Agile principles. This includes: Scrum Business Driven Development (BDD) Automated Testing Continuous Integration Deployment Creative problem solver solution developer presented conflicting requirements business demands technical risks/issues Experience debugging profiling performance tuning web applications Java Spring/ Hibernate No-SQL database technologies (Apache Cassandra) Web Frameworks (Angular JS/REACT) Some RDBMS exposure,6000.0,12000.0,9000.0,High,%degree%business,%java%sql%apache%cassandra%agile%scrum
MCF-2020-0056894,Permanent,IT Engineer,AITECH ROBOTICS AND AUTOMATION PTE. LTD.,Posted 06 Mar 2020,1,Non-executive,Engineering,Design develop software centralized robotic control across many different environments. Develop improve algorithm control multiple robots coordination collision avoidance system. Develop user interfaces monitor control robots supporting devices. Develop support deployment cloud based system solutions. Write test cases create simulations main control architecture. Provide System maintenance support. Manage projects supervise project . Diploma/Degree Computer Engineering Information Communication Technology Information Systems. Strong Computer Science Fundamental Object-Orientated Programming (OOP) Service-Oriented Architecture (SOA) algorithm fundamentals data structure architecture. 1 2 application development extensive programming Java/Python/MQTT. Proficient Linux Microsoft NT server windows Server 2003/2008 Web servers database servers (PostgreSQL MySQL Oracle) Sound Java based WEB development Spring boot framework. Familiarity Amazon web services (AWS) like EC2 S3 Load balancing uato scaling. use IoT protocols like MQTT Websocket support communications. Familiarity Rest Api micro services development. Knowledge Javascript canvas data visualization frameworks like D3.js plus. Knowledge machine learning lgorithms plus. Salary commensurate,3000.0,4000.0,3500.0,Low,%degree%computer science%engineering%computer engineering,python%java%sql%linux%aws%machine learning%oracle%cloud%api%d3.js
MCF-2020-0055355,Permanent,Machine Learning Engineer,AXINAN PTE. LTD.,Posted 05 Mar 2020,2,Senior Executive,Engineering,Design build machine learning models data driven systems risk control fraud detection recommendation customer segmentation adaptive pricing . Train data sets Axinans recommendation fraud detection systems. Analyse data statistical insights. Work backend engineers architect data storage processing pipelines. Work product managers develop new product features based insights data. Master PhD computer science mathematics fields big data preferred. Experience Python R. Knowledge supervised/unsupervised learning classification/clustering engineering/optimization computer vision. Experience deep learning reinforcement learning search recommendation user/ behaviour modelling marketing algorithms preferred. Experience Hadoop Spark TensorFlow plus. Experience visualization software convert models/insights simple business sell- stories would ( mandatory). Outstanding analytical problem-solving .,5000.0,10000.0,7500.0,High,phd%master%computer science%engineering%statistic%math%business,python%hadoop%spark%tensorflow%deep learning%machine learning%optimization%computer vision
MCF-2020-0054982,Permanent,Quantitative Analyst / Data Scientist (Trading / Forex / Investment),WECHAIN FINTECH PTE. LTD.,Posted 05 Mar 2020,2,Executive,Banking  Finance Information Technology Risk Management,Feature engineering financial market data social media data blockchain data market trends. Identify market trend/pattern based analysis provide visualization Masters degree relevant discipline (e.g. math statistics optimization computer science .). Proficiency Python/C++ working databases like SQL ElasticSearch. Skilled machine learning supervised unsupervised learning. Experience trading financial product . Ability meet deadlines fast paced environment We promote care improve culture We want grow together us seeking improvement. Experience energetic fast-growing working environment Attractive Variable Bonus quarterly performance Great benefit regular staff event/,5000.0,10000.0,7500.0,High,%master%degree%computer science%engineering%statistic%math,python%sql%c++%machine learning%optimization
MCF-2020-0055401,Permanent,Data Scientist,ARYAN SOLUTIONS PTE. LTD.,Posted 05 Mar 2020,3,Senior Executive,Information Technology,Develop manage streaming data pipelines enterprise scale. Build expertise data. Own data quality various data flows. Design build manage data marts satisfy growing data needs. Support data marts provide analytics internal customers. Design build new framework automation tools enable teams consume understand data faster Use expert coding across number languages like SQL Python Java support data scientists. Interface internal customers understand data needs. More 2 advanced Python Java development necessary. Scala Kotlin plus. More 2 SQL ( PostgreSQL Oracle AWS Redshift Hive) required. NoSQL plus. More 2 working Linux OS. Knowledge networks cybersecurity plus. Experience modern MapReduce/workflow distributed systems especially Apache Spark. Experience Apache Kafka plus. Experience working infrastructure- -code systems like AWS CloudFormation. DevOps plus. Experience custom ETL pipeline implementation maintenance. Experience working visualization tools like Tableau Apache Superset. Hands- shallow machine learning AI information retrieval. Experience GPU-accelerated deep learning frameworks ( Keras TensorFlow PyTorch) plus.,6000.0,7000.0,6500.0,High,,python%java%scala%sql%spark%tensorflow%linux%pytorch%deep learning%apache%mapreduce%aws%kafka%tableau%hive%machine learning%oracle%cloud%keras%.net
MCF-2020-0055786,Permanent,Deal Desk Analyst,DATAROBOT SINGAPORE PTE. LTD.,Posted 05 Mar 2020,4,Senior Executive,Information Technology,The Deal Desk Analyst help accelerate deal close maximize revenue partnering Sales proposal building pricing quote generation opportunity management effort structure profitable compliant transactions. Review proposals / provide Sales deal structure pricing guidance optimize meet strategic corporate goals accelerate deal closure. Provide proactive support guidance creative solutions Sales order help drive new deals well / -sell opportunities aware relevant customer information provisioning current . Ensure compliance company pricing / policies processes. Manage review completion RFPs/RFIs/security- . In addition add strategic value process need enablement definition working multiple departments Sales ensure Sales supported highest standard possible. Identify potential training opportunities coordinate Sales Enablement develop & communicate materials necessary business functions. Provide additional support regional sales leaders needed. 4-6+ Deal Desk / Sales Operations preferably within SAAS environment. Ability understand detailed pricing models strategies. Ability analyze recommend best course action complex pricing situations. Approve/Reject/Escalate proposals based thorough analysis business . Ability -changing environments within tight deadlines. High level accountability proven ownership solve problems. Dedication excellent customer service. Self-motivated independently well contribute . Ability well cross functional teams (Sales Finance Legal/Contracts Product Support) influence well build relationships teams. Excellent communication (written verbal) organizational analytical independent problem-solving well strong presentation . Expertise Salesforce Excel PowerPoint required exposure G Suite plus.,10000.0,13500.0,11750.0,High,%business,%scala
MCF-2020-0055529,Permanent,Senior Software Development Engineer,SINGTEL CYBER SECURITY (SINGAPORE) PTE. LTD.,Posted 05 Mar 2020,5,Professional,Engineering Information Technology,Analyze data collected cyber security insights Design develop new data pipelines features metrics facilitate cyber analytics Design experiments metrics support verification validation Manage individual project priorities meet deadlines deliverables Improve code quality automated security unit functional tests Deploy maintain enhance software components Produce technical documentations Continuously discover evaluate new technologies helps building better products Create impactful showcase cyber analytics visualisation capabilities Participate sharing activities Bachelors Degree Masters Degree Computer Science Computer Engineering equivalent Curious self-motivated player 5-8 agile software development At 1 coding algorithms data structures Machine Learning - Strong Python Strong web development ReactJS Experience working REST API integration Comfortable automated software testing framework Be willing new parts stack Knowledge Cybersecurity plus,7500.0,11000.0,9250.0,High,%master%degree%computer science%engineering%computer engineering,python%agile%machine learning%api
MCF-2020-0055387,Permanent,Senior Research Engineer,NETVIRTA SINGAPORE PTE. LTD.,Posted 05 Mar 2020,3,Executive,Information Technology,Develop & enhance cutting-edge computer vision & graphics algorithms 3D visualization & analytics Understand current state- - -art technologies approaches well Collaborate Research Scientists rapidly prototype novel approaches improvements Confidently analyse technical challenges propose engineering solutions Refine existing algorithms level improve real-world robustness Explore performance optimization existing algorithms Collaborate members company ensure integration research findings companys products Masters Bachelors ( Upper & ) Computer Science fields Knowledgeable 3D computer vision & graphics techniques Knowledgeable machine learning Knowledgeable Matlab / Octave Python & C++ Motivated self-starter adapt supervision Active keen learner keeps - -date industry trends Strong problem solver excellent communication (eg. research reports presentations) Tenacity patience complete solution implementation Good time management organizational Ability desire collaboratively teams Research Computer Vision Graphics Relevant -lead project management capacity,5000.0,7000.0,6000.0,Med,%master%computer science%engineering,python%c++%machine learning%optimization%computer vision%api
MCF-2020-0055179,Permanent,IT Senior Engineer,AITECH ROBOTICS AND AUTOMATION PTE. LTD.,Posted 05 Mar 2020,3,Senior Executive,Engineering,Design develop software centralized robotic control across many different environments. Develop improve algorithm control multiple robots coordination collision avoidance system. Develop user interfaces monitor control robots supporting devices. Develop support deployment cloud based system solutions. Write test cases create simulations main control architecture. Provide System maintenance support. Manage projects supervise project . Diploma/Degree Computer Engineering Information Communication Technology Information Systems. Strong Computer Science Fundamental Object-Orientated Programming (OOP)Service-Oriented Architecture (SOA) algorithm fundamentals data structure architecture. At 3 application development extensive programming Java/Python/MQTT. Proficient Linux Microsoft NT server Windows Server 2003/2008 Web servers database servers (PostgreSQL MySQL Oracle) Sound Java based WEB development Spring boot framework. Familiarity Amazon web services (AWS) like EC2 S3 Load balancing uato scaling. use IoT protocols like MQTT Websocket support communications. Familiarity Rest Api micro services development. Knowledge Javascript canvas data visualization frameworks like D3.js plus. Knowledge machine learning lgorithms plus. Salary commensurate,5000.0,7000.0,6000.0,Med,%degree%computer science%engineering%computer engineering,python%java%sql%linux%aws%machine learning%oracle%cloud%api%d3.js
MCF-2020-0054951,Contract,Data Scientist,COMTEL SOLUTIONS PTE LTD,Posted 05 Mar 2020,4,Professional,Information Technology,Strong - Python R Octave Good modelling statistics . Understanding Machine Learning Neural Network Linear regression analysis Clustering anomaly detection NLP Topic Modelling Entity Recognition. Experience UI presentation QlikSense Power BI R Shiny orD3.js Strong SQL (Oracle MySQL MariaDB) Familiar Linux operation system Develop data model meaningful impactful critical market data application. Interpret data analyses data SQL R Octave Python. Build analytic dashboard QlikSense Power BI R Shinny.,5500.0,8250.0,6875.0,High,%statistic%math,python%sql%linux%nlp%power bi%machine learning%oracle%qlik%.net%d3.js
MCF-2020-0053569,Permanent,Data Scientist,SMARTCLEAN TECHNOLOGIES PTE. LTD.,Posted 04 Mar 2020,4,Middle Management,Sciences  Laboratory  R&D,Knowledge fundamental probability statistics concepts. Design online offline batch algorithms deployed machine cluster machines. Knowledge various machine learning signal processing algorithms used algorithms. Understanding deep networks / . A grasp mathematical concepts various algorithms pertaining pattern recognition probability statistics theory. Experience Apache Spark Hadoop big data storage retrieval analytics. Experience databases Redis Cassandra MongoDB . Great communication . A drive learn master new technologies. Knowledge programming languages Matlab Python/Julia Go Java important. A Ph.D. relevant field preferred.,4000.0,6000.0,5000.0,Med,%master%statistic%math%ph.d,python%java%hadoop%spark%apache%cassandra%julia%machine learning%.net
MCF-2020-0053119,Permanent,Data Analytics,MEET ISAAC PTE. LTD.,Posted 04 Mar 2020,2,Executive,Information Technology,Query mine large data sets discover patterns analyse data traditional (exploratory) well advanced Analytics techniques. Apply machine learning statistical techniques large data sets find actionable insights present results business users. Use advanced business analysis appropriate Analytics tools support advanced Analytics development presentation insights visualization. Perform exploratory data analysis generate test hypotheses build solutions solve business problems uncovering trend relationships. Explore availability new data source. Identify monitor measure quality processes time. Work within cross-functional teams identify appropriate business solutions client challenges. At 2 manipulating large data sets applying advanced analytics techniques. Strong mathematical statistical actuarial background. Hands machine learning predictive analytics statistical modelling must. Proficiency AWS Sage Maker Preferably familiar data visualization techniques one packages Tableau visualization.,4500.0,5500.0,5000.0,Med,%statistic%math%business,%aws%tableau%machine learning
MCF-2020-0053111,Permanent,Data Analytics,MEET ISAAC PTE. LTD.,Posted 04 Mar 2020,2,Senior Executive,Information Technology,Query mine large data sets discover patterns analyse data traditional (exploratory) well advanced Analytics techniques. Apply machine learning statistical techniques large data sets find actionable insights present results business users. Use advanced business analysis appropriate Analytics tools support advanced Analytics development presentation insights visualization. Perform exploratory data analysis generate test hypotheses build solutions solve business problems uncovering trend relationships. Explore availability new data source. Identify monitor measure quality processes time. Work within cross-functional teams identify appropriate business solutions client challenges. At 2 manipulating large data sets applying advanced analytics techniques. Strong mathematical statistical actuarial background. Hands machine learning predictive analytics statistical modelling must. Proficiency AWS Sage Maker Preferably familiar data visualization techniques one packages Tableau visualization.,3500.0,4500.0,4000.0,Low,%statistic%math%business,%aws%tableau%machine learning
MCF-2020-0054352,Contract Permanent,Junior Developer (1-2yrs exp SQL C#) - Up to $4K,NTT DATA SINGAPORE PTE. LTD.,Posted 04 Mar 2020,1,Junior Executive,Information Technology,Familiarity database technologies preferably MariaDB MySQL NoSQL Able develop services constitute front back applications Knowledge different domains programming languages client environments Experience Robotics automation strong understanding Big data / machine learning Create technical documentation reference reporting,2800.0,4000.0,3400.0,Low,,%sql%machine learning
MCF-2020-0052217,Permanent,Robotics Software Engineer,OTSAW DIGITAL PTE. LTD.,Posted 03 Mar 2020,2,Junior Executive,Engineering,Master degree CS robotics field Bachelors 2+ At one one : SLAM localization mapping sensor fusion path planning control system Strong algorithm implementation C++ / Python Experience relevant open-source libraries e.g. OpenCV PCL Familiarity sensors LIDAR IMU GPS radar cameras Strong Linux ROS background Hands- robotic system implementation Strong analytical mathematical foundation PhD CS robotics field Good real-world systems works well interdisciplinary teams Hands working real platforms intimate understanding working complex systems quantitative approach improve system performance Extensive system integration development physical robots Familiarity Git version control tools Publications field,4000.0,7000.0,5500.0,Med,phd%master%degree%math,python%linux%c++%git%opencv
MCF-2020-0052968,Permanent,Senior Lead System Engineer,NCS PTE. LTD.,Posted 03 Mar 2020,3,Professional,Information Technology,Oversee aspects project life cycle pre- discovery solution estimation proposal tender submission tender requirements analysis implementation phases projects. Gather document client requirements translate process system designs. Understand clients business goals IT plans architecture articulate proposed solution architecture application designs. Be trusted advisor clients decision establishing cre ility expertise Microsoft D365. Responsible managing ensuring project deliverables respect quality budget timelines. Manage effective communication coordination teams ensure timely completion activities. Provide technical thought leadership actively participate application implementation roll- efforts. Minimum solid 3 - 5 proven track record successful complex Microsoft D365 project implementation (CRM ERP) implementation including cloud implementation/deployment . Exposure PowerBI Flow Big Data Machine Learning plus. Must relevant Microsoft certifications. Hands- multi-phase multi-country enterprise-wide implementation focus presales/business development well engagement key deliveries capable solution reviews key project milestones provide relevant guidance expertise. Able support business units drive key accounts region. Able perform role Enterprise Architect Lead Architect key Microsoft cloud technology focus Dynamics suite solutions technology Azure. Ability position solutions provide resource/cost estimates meet customers requirements Strong presentation problem solving skill Have capacity participate strategy development grow new accounts. Deep understanding markets industries business customers technology Experience leading virtual teams collaborating across large organizations Experience involve business technology consulting across lifecycle IT (examples may include assessment analysis business case development architecture planning deployment benefits analysis management) Solid understanding interoperability issues strengths platforms products,5000.0,10000.0,7500.0,High,%business,%azure%machine learning%cloud
MCF-2020-0052233,Contract Permanent,Trade Surveillance Analytics Software Engineer (Java),JPMORGAN CHASE BANK N.A.,Posted 03 Mar 2020,6,Executive,Banking  Finance,Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Ability collaborate high-performing teams individuals throughout firm accomplish common goals Proficiency one general purpose programming languages Core Java Java EE Oracle PL/ SQL Python Understanding software business analysis development maintenance software improvement Support migration existing BAU Compliance Web trade surveillance system developed FLEX/Java Script Web UI Sybase SQL back-end new strategic platform Be part Global Surveillance Technology AD organization spread across US APAC provide end end build delivery Follow established software engineering SDLC best practices ensure code quality platform performance stability scalability Assist Level 3 production support. B.S. / M.S. degree Computer Science Engineering discipline 10+ application development developing distributed mission-critical Trading Transactional Analytics systems based core Java Java EE 5+ database programming build enterprise-scale high-volume Oracle data processing applications packages procedures triggers PL/SQL Java Stored Procedures 3+ developing high-quality interactive UI UX Java WebUI technologies (Ext-JS D3.JS Angular-JS) Agile development methodology test driven development. Familiarity automated tools Maven Hudson Jenkins Gradle Ability pressure ownership issues. Sense urgency solve problems propose solutions Strong analytical problem-solving . Able multi-task proactive attention detail Application development delivering complicated enterprise Investment Banking application Market Surveillance Investment Banking Front-office Trading Systems Analytics Systems FX Commodities Equities Equities Derivatives domains Scala Python SpotFire Cloud Technology Experience KDB big data echo systems Experience Kafka streaming Financial Products Futures & Options FX Commodities Equities Equities Derivatives well trade lifecycles / order workflows,7000.0,14000.0,10500.0,High,%degree%computer science%engineering%business,python%java%scala%sql%kafka%agile%oracle%cloud%d3.js
MCF-2020-0052227,Contract Permanent,Trade Surveillance Analytics Software Engineer (Java),JPMORGAN CHASE BANK N.A.,Posted 03 Mar 2020,6,Executive,Banking  Finance,Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Ability collaborate high-performing teams individuals throughout firm accomplish common goals Proficiency one general purpose programming languages Core Java Java EE Oracle PL/ SQL Python Understanding software business analysis development maintenance software improvement Support migration existing BAU Compliance Web trade surveillance system developed FLEX/Java Script Web UI Sybase SQL back-end new strategic platform Be part Global Surveillance Technology AD organization spread across US APAC provide end end build delivery Follow established software engineering SDLC best practices ensure code quality platform performance stability scalability Assist Level 3 production support. B.S. / M.S. degree Computer Science Engineering discipline 10+ application development developing distributed mission-critical Trading Transactional Analytics systems based core Java Java EE 5+ database programming build enterprise-scale high-volume Oracle data processing applications packages procedures triggers PL/SQL Java Stored Procedures 3+ developing high-quality interactive UI UX Java WebUI technologies (Ext-JS D3.JS Angular-JS) Agile development methodology test driven development. Familiarity automated tools Maven Hudson Jenkins Gradle Ability pressure ownership issues. Sense urgency solve problems propose solutions Strong analytical problem-solving . Able multi-task proactive attention detail Application development delivering complicated enterprise Investment Banking application Market Surveillance Investment Banking Front-office Trading Systems Analytics Systems FX Commodities Equities Equities Derivatives domains Scala Python SpotFire Cloud Technology Experience KDB big data echo systems Experience Kafka streaming Financial Products Futures & Options FX Commodities Equities Equities Derivatives well trade lifecycles / order workflows,6000.0,12000.0,9000.0,High,%degree%computer science%engineering%business,python%java%scala%sql%kafka%agile%oracle%cloud%d3.js
MCF-2020-0052147,Contract Permanent,Research Assistant,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN,Posted 03 Mar 2020,1,Professional,Sciences  Laboratory  R&D,A Masters degree Computer Science (CS) Computer Engineering (CE) Electrical Engineering (EE) focus systems database networks. In case EE background relevant Power Systems SCADA embedded software development considered suitable alternatives. Exceptional Bachelors CS CE EE three relevant also considered. Basic exposure cyber security / machine learning / AI highly desirable. Experience system software patch management involving SCADA cyber physical systems Familiar basic programming languages (C++ Java) scripting languages example Python Javascript Powershell . Good written verbal communication Willing commit 2 .,3500.0,5800.0,4650.0,Med,%master%degree%computer science%engineering%computer engineering,python%java%c++%machine learning%.net
MCF-2020-0052146,Contract Permanent,Research Assistant,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN,Posted 03 Mar 2020,1,Professional,Sciences  Laboratory  R&D,A Masters degree Computer Science (CS) Computer Engineering (CE) Electrical Engineering (EE) focus systems database networks. In case EE background relevant Power Systems SCADA embedded software development considered suitable alternatives. Exceptional Bachelors CS CE EE three relevant also considered. Basic exposure cyber security / machine learning / AI highly desirable. Experience system software patch management involving SCADA cyber physical systems Familiar basic programming languages (C++ Java) scripting languages example Python Javascript Powershell . Good written verbal communication Willing commit 2 .,3500.0,5000.0,4250.0,Low,%master%degree%computer science%engineering%computer engineering,python%java%c++%machine learning%.net
MCF-2020-0051462,Contract Permanent,Research Fellow (Computer Science) R00001328,NANYANG TECHNOLOGICAL UNIVERSITY,Posted 02 Mar 2020,5,Professional,Sciences  Laboratory  R&D,Design novel algorithms solving large scale games ( security games) optimization problems Use reinforcement learning solving large scale games optimization problems. Attack machine learning algorithms improve robustness machine learning algorithms PhD degree Computer Science Strong publication record top journals conferences AAMAS IJCAI AAAI Experience security game theory optimization,4500.0,6200.0,5350.0,Med,phd%degree%computer science,%machine learning%optimization
MCF-2020-0052015,Contract Permanent,Research Fellow (Quantum and Complexity Science),NANYANG TECHNOLOGICAL UNIVERSITY,Posted 02 Mar 2020,1,Professional,Sciences  Laboratory  R&D,Conduct high quality research quantum information applications complexity science Publish papers quantum information applications complexity science world-class journals Aid supervision FYP PhD students topics quantum information applications complexity science PhD theoretical quantum information field Excellent English verbal/written communication Record high impact publications quantum information science Ability communicate technique ideas interdisciplinary scientific audiences Previous proposal new quantum algorithms/protocols quantum resource theories (e.g. coherence) quantum machine learning Experience adapting theoretical concepts testable experimental proposals Collaborative ties leading experimental groups quantum technologies Research general complexity theory Prior co-supervising research students,5000.0,6500.0,5750.0,Med,phd,%machine learning
MCF-2020-0050670,Permanent,Research Fellow (Differential Privacy),NATIONAL UNIVERSITY OF SINGAPORE,Posted 29 Feb 2020,1,Professional,Sciences  Laboratory  R&D,Privacy (statistical privacy) Statistical machine learning A PhD degree relevant area (computer science mathematics) Good publication record Experience research.,5500.0,8250.0,6875.0,High,phd%degree%computer science%statistic%math,%machine learning
MCF-2020-0050146,Permanent,Engineer Software,UCARE.IO PTE. LTD.,Posted 28 Feb 2020,4,Senior Executive,Information Technology,Writing reusable testable efficient code. Implement unit component tests. Integration application components overall MLaaS architectural framework. Implementation security data protection. Support deployed applications. Professional Experience 4+ relevant Experience machine learning data analysis plus qualifications Expert Python one Python web framework Flask. Familiarity ORM (Object Relational Mapper) libraries SQLAlchemy. Good understanding server-side languages Jinja 2. Basic understanding front-end technologies JavaScript HTML5 CSS3 Knowledge user authentication authorization multiple systems servers environments OAuth2 OpenID. Understanding fundamental principles scalable application. Strong unit test debugging . Proficient understanding code versioning tools Git. Degree Computer Science Computer Engineering courses. Familiarity ETL data warehousing concepts advantageous.,4000.0,9000.0,6500.0,High,%degree%computer science%engineering%computer engineering,python%java%scala%sql%git%machine learning%flask
